instance,algorithm,run,elapsed_ns,macroitems
random_n1000_rho0.9_weakly-corr-neg_seed0.pcf,rac,0,4728180,534
random_n1000_rho0.9_weakly-corr-neg_seed1.pcf,hfma,0,4211210,549
random_n1000_rho0.9_weakly-corr-neg_seed1.pcf,rac,0,9541988,549
random_n1000_rho0.9_weakly-corr-neg_seed2.pcf,hfma,0,6286896,529
random_n1000_rho0.9_weakly-corr-neg_seed2.pcf,rac,0,5082025,529
random_n1000_rho0.9_weakly-corr-neg_seed3.pcf,hfma,0,2613900,553
random_n1000_rho0.9_weakly-corr-neg_seed3.pcf,rac,0,6905676,553
random_n1000_rho0.9_weakly-corr-neg_seed4.pcf,hfma,0,5137488,531
random_n1000_rho0.9_weakly-corr-neg_seed4.pcf,rac,0,10318282,531
random_n1000_rho0.9_weakly-corr-neg_seed5.pcf,hfma,0,5977939,562
random_n1000_rho0.9_weakly-corr-neg_seed5.pcf,rac,0,3913293,562
random_n1000_rho0.9_weakly-corr-neg_seed6.pcf,hfma,0,2857514,537
random_n1000_rho0.9_weakly-corr-neg_seed6.pcf,rac,0,4240887,537
random_n1000_rho0.9_weakly-corr-neg_seed7.pcf,hfma,0,3188028,543
random_n1000_rho0.9_weakly-corr-neg_seed7.pcf,rac,0,7289858,543
random_n1000_rho0.9_weakly-corr-neg_seed8.pcf,hfma,0,6350222,527
random_n1000_rho0.9_weakly-corr-neg_seed8.pcf,rac,0,9560515,527
random_n1000_rho0.9_weakly-corr-neg_seed9.pcf,hfma,0,3912040,549
random_n1000_rho0.9_weakly-corr-neg_seed9.pcf,rac,0,7492148,549
random_n1000_rho0.9_weakly-corr_seed0.pcf,hfma,0,2738553,546
random_n1000_rho0.9_weakly-corr_seed0.pcf,rac,0,9493432,546
random_n1000_rho0.9_weakly-corr_seed1.pcf,hfma,0,2929021,576
random_n1000_rho0.9_weakly-corr_seed1.pcf,rac,0,4430958,576
random_n1000_rho0.9_weakly-corr_seed2.pcf,hfma,0,1985724,541
random_n1000_rho0.9_weakly-corr_seed2.pcf,rac,0,6477418,541
random_n1000_rho0.9_weakly-corr_seed3.pcf,hfma,0,4276445,532
random_n1000_rho0.9_weakly-corr_seed3.pcf,rac,0,4545884,532
random_n1000_rho0.9_weakly-corr_seed4.pcf,hfma,0,2403155,551
random_n1000_rho0.9_weakly-corr_seed4.pcf,rac,0,5981873,551
random_n1000_rho0.9_weakly-corr_seed5.pcf,hfma,0,6798448,557
random_n1000_rho0.9_weakly-corr_seed5.pcf,rac,0,7700314,557
random_n1000_rho0.9_weakly-corr_seed6.pcf,hfma,0,5760818,570
random_n1000_rho0.9_weakly-corr_seed6.pcf,rac,0,15971767,570
